coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
354312,http://arctos.database.museum/media/10033848?open,http://arctos.database.museum/media/10033848?open,http://www.pteridoportal.org/imglib/fern/ALA/00010/10033848_1542445028_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00010/10033848_1542445028_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA V116263: <i>Lycopodium annotinum</i> L.",,urn:uuid:ffdcdd93-5c4f-4fe2-9098-9f490c10ec0c,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=354312,StillImage,Photograph,en
354398,http://arctos.database.museum/media/10037440?open,http://arctos.database.museum/media/10037440?open,http://www.pteridoportal.org/imglib/fern/ALA/00010/10037440_1542435217_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00010/10037440_1542435217_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA V116314: <i>Lycopodium inundatum</i> L.",,urn:uuid:20f8630b-cbe0-4fd5-9995-3216150495df,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=354398,StillImage,Photograph,en
353148,http://arctos.database.museum/media/10034125?open,http://arctos.database.museum/media/10034125?open,http://www.pteridoportal.org/imglib/fern/ALA/00010/10034125_1542440348_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00010/10034125_1542440348_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA V116331: <i>Lycopodium alpinum</i> L.",,urn:uuid:760f47e5-a253-4b0d-9ede-0d3714de1781,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=353148,StillImage,Photograph,en
353607,http://arctos.database.museum/media/10034069?open,http://arctos.database.museum/media/10034069?open,http://www.pteridoportal.org/imglib/fern/ALA/00010/10034069_1542406287_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00010/10034069_1542406287_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA V116417: <i>Lycopodium clavatum</i> subsp. <i>clavatum</i>",,urn:uuid:c19576e0-1bf2-4f18-9471-2dc5614ef81b,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=353607,StillImage,Photograph,en
353486,http://arctos.database.museum/media/10040770?open,http://arctos.database.museum/media/10040770?open,http://www.pteridoportal.org/imglib/fern/ALA/00010/10040770_1542411588_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00010/10040770_1542411588_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA V116419: <i>Lycopodium alpinum</i> L.",,urn:uuid:bf5fe7c8-2851-4f8f-8cda-3f021482f4b1,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=353486,StillImage,Photograph,en
353484,http://arctos.database.museum/media/10040763?open,http://arctos.database.museum/media/10040763?open,http://www.pteridoportal.org/imglib/fern/ALA/00010/10040763_1542407493_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00010/10040763_1542407493_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA V116437: <i>Lycopodium alpinum</i> L.",,urn:uuid:671e5843-8e17-4dc3-b7dc-76711fd280dc,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=353484,StillImage,Photograph,en
353344,http://arctos.database.museum/media/10040554?open,http://arctos.database.museum/media/10040554?open,http://www.pteridoportal.org/imglib/fern/ALA/00010/10040554_1542437778_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00010/10040554_1542437778_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA V116508: <i>Lycopodium clavatum</i> subsp. <i>clavatum</i>",,urn:uuid:2dc94e06-9e0c-4486-af32-63fe11bfd841,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=353344,StillImage,Photograph,en
350597,http://arctos.database.museum/media/10033622?open,http://arctos.database.museum/media/10033622?open,http://www.pteridoportal.org/imglib/fern/ALA/00010/10033622_1542445447_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00010/10033622_1542445447_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA V116528: <i>Huperzia selago</i> (L.) Bernh. ex Schrank & Mart. subsp. <i>selago</i>",,urn:uuid:eeaf5c3c-f2ca-4bb0-9016-a787695e693a,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=350597,StillImage,Photograph,en
352602,http://arctos.database.museum/media/10040767?open,http://arctos.database.museum/media/10040767?open,http://www.pteridoportal.org/imglib/fern/ALA/00010/10040767_1542404881_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00010/10040767_1542404881_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA V116558: <i>Lycopodium alpinum</i> L.",,urn:uuid:017cee1e-e842-4bb1-a338-1c246ebf1d54,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=352602,StillImage,Photograph,en
353877,http://arctos.database.museum/media/10034137?open,http://arctos.database.museum/media/10034137?open,http://www.pteridoportal.org/imglib/fern/ALA/00010/10034137_1542411330_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00010/10034137_1542411330_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA V116576: <i>Lycopodium alpinum</i> L.",,urn:uuid:535ca571-e529-4dad-b83e-96149c2eaf40,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=353877,StillImage,Photograph,en
353878,http://arctos.database.museum/media/10179281?open,http://arctos.database.museum/media/10179281?open,http://www.pteridoportal.org/imglib/fern/ALA/00010/10179281_1542415762_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00010/10179281_1542415762_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA V116610: <i>Lycopodium alpinum</i> L.",,urn:uuid:ec0305a3-8104-477f-8ade-7f3f0fe79d72,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=353878,StillImage,Photograph,en
353840,http://arctos.database.museum/media/10040553?open,http://arctos.database.museum/media/10040553?open,http://www.pteridoportal.org/imglib/fern/ALA/00010/10040553_1542406808_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00010/10040553_1542406808_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA V116868: <i>Lycopodium clavatum</i> L.",,urn:uuid:8acb7d03-8e32-4feb-ac8a-a82871e86f9e,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=353840,StillImage,Photograph,en
353842,http://arctos.database.museum/media/10186592?open,http://arctos.database.museum/media/10186592?open,http://www.pteridoportal.org/imglib/fern/ALA/00010/10186592_1542415326_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00010/10186592_1542415326_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA V116870: <i>Lycopodium alpinum</i> L.",,urn:uuid:9d745355-abda-4e3a-9382-d2a4e26e593d,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=353842,StillImage,Photograph,en
353841,http://arctos.database.museum/media/10033606?open,http://arctos.database.museum/media/10033606?open,http://www.pteridoportal.org/imglib/fern/ALA/00010/10033606_1542444154_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00010/10033606_1542444154_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA V116896: <i>Huperzia selago</i> (L.) Bernh. ex Schrank & Mart.",,urn:uuid:5e3e49c3-83c4-419a-b274-cacb6d9ac13b,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=353841,StillImage,Photograph,en
352907,http://arctos.database.museum/media/10040532?open,http://arctos.database.museum/media/10040532?open,http://www.pteridoportal.org/imglib/fern/ALA/00010/10040532_1542438703_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00010/10040532_1542438703_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA V116924: <i>Lycopodium annotinum</i> L.",,urn:uuid:ca5ec88c-6021-4590-bee3-755e536335e2,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=352907,StillImage,Photograph,en
352593,http://arctos.database.museum/media/10040533?open,http://arctos.database.museum/media/10040533?open,http://www.pteridoportal.org/imglib/fern/ALA/00011/10040533_1542439480_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00011/10040533_1542439480_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA V117215: <i>Lycopodium annotinum</i> L.",,urn:uuid:5a21939d-53a6-4255-9952-68c107a291b2,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=352593,StillImage,Photograph,en
353687,http://arctos.database.museum/media/10033837?open,http://arctos.database.museum/media/10033837?open,http://www.pteridoportal.org/imglib/fern/ALA/00011/10033837_1542412631_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00011/10033837_1542412631_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA V117226: <i>Lycopodium annotinum</i> L.",,urn:uuid:2babc2d8-76a3-4d84-92eb-c9152fffc5a0,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=353687,StillImage,Photograph,en
352588,http://arctos.database.museum/media/10034015?open,http://arctos.database.museum/media/10034015?open,http://www.pteridoportal.org/imglib/fern/ALA/00011/10034015_1542443177_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00011/10034015_1542443177_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA V117295: <i>Lycopodium annotinum</i> L.",,urn:uuid:525d6662-3d2b-4b5a-b92a-fbf74ca575f0,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=352588,StillImage,Photograph,en
354755,http://arctos.database.museum/media/10042013?open,http://arctos.database.museum/media/10042013?open,http://www.pteridoportal.org/imglib/fern/ALA/00011/10042013_1542438423_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00011/10042013_1542438423_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA V117333: <i>Huperzia selago</i> (L.) Bernh. ex Schrank & Mart.",,urn:uuid:a3389d0f-e40a-4cfa-8e4b-fdff542c5b66,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=354755,StillImage,Photograph,en
354248,http://arctos.database.museum/media/10033316?open,http://arctos.database.museum/media/10033316?open,http://www.pteridoportal.org/imglib/fern/ALA/00011/10033316_1542435294_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00011/10033316_1542435294_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA V117364: <i>Lycopodium complanatum</i> L.",,urn:uuid:efc6136c-c8bb-4ec6-a319-fe8ae23bd7f7,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=354248,StillImage,Photograph,en
354250,http://arctos.database.museum/media/10034199?open,http://arctos.database.museum/media/10034199?open,http://www.pteridoportal.org/imglib/fern/ALA/00011/10034199_1542402635_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00011/10034199_1542402635_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA V117365: <i>Lycopodium dendroideum</i> Michx.",,urn:uuid:259f35b2-8628-421c-aaa7-886c9b58470e,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=354250,StillImage,Photograph,en
351623,http://arctos.database.museum/media/10033532?open,http://arctos.database.museum/media/10033532?open,http://www.pteridoportal.org/imglib/fern/ALA/00111/10033532_1542404841_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00111/10033532_1542404841_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA 40943: <i>Diphasiastrum complanatum</i> (L.) Holub",,urn:uuid:5869ecfa-123d-4222-93cc-d9edacdd576e,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=351623,StillImage,Photograph,en
351676,http://arctos.database.museum/media/10033528?open,http://arctos.database.museum/media/10033528?open,http://www.pteridoportal.org/imglib/fern/ALA/00111/10033528_1542414471_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00111/10033528_1542414471_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA 76273: <i>Diphasiastrum complanatum</i> (L.) Holub",,urn:uuid:b2336e50-615b-4fdb-9f2b-8f8f79b024c3,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=351676,StillImage,Photograph,en
351704,http://arctos.database.museum/media/10039977?open,http://arctos.database.museum/media/10039977?open,http://www.pteridoportal.org/imglib/fern/ALA/00111/10039977_1542416579_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00111/10039977_1542416579_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA V77482: <i>Diphasiastrum alpinum</i> (L.) Holub",,urn:uuid:008fc2e8-0dda-431b-9f1d-39da7f728224,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=351704,StillImage,Photograph,en
351694,http://arctos.database.museum/media/10042906?open,http://arctos.database.museum/media/10042906?open,http://www.pteridoportal.org/imglib/fern/ALA/00111/10042906_1542436150_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00111/10042906_1542436150_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA V105490: <i>Diphasiastrum alpinum</i> (L.) Holub",,urn:uuid:19dc21a5-00da-4b7a-b4de-617ff6631c17,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=351694,StillImage,Photograph,en
351634,http://arctos.database.museum/media/10042831?open,http://arctos.database.museum/media/10042831?open,http://www.pteridoportal.org/imglib/fern/ALA/00111/10042831_1542407916_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00111/10042831_1542407916_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA V80790: <i>Diphasiastrum alpinum</i> (L.) Holub",,urn:uuid:6d8ba4ec-6bef-4be0-b0a2-29ff972b5da9,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=351634,StillImage,Photograph,en
351701,http://arctos.database.museum/media/10033263?open,http://arctos.database.museum/media/10033263?open,http://www.pteridoportal.org/imglib/fern/ALA/00111/10033263_1542440580_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00111/10033263_1542440580_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA V86606: <i>Diphasiastrum alpinum</i> (L.) Holub",,urn:uuid:0b775496-0125-4bd3-bee4-ab8a19b04810,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=351701,StillImage,Photograph,en
351633,http://arctos.database.museum/media/10033794?open,http://arctos.database.museum/media/10033794?open,http://www.pteridoportal.org/imglib/fern/ALA/00111/10033794_1542436279_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00111/10033794_1542436279_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA V86575: <i>Huperzia selago</i> (L.) Bernh. ex Schrank & Mart.",,urn:uuid:d6588fd5-2554-459f-bfea-780719f1a1f5,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=351633,StillImage,Photograph,en
351657,http://arctos.database.museum/media/10033789?open,http://arctos.database.museum/media/10033789?open,http://www.pteridoportal.org/imglib/fern/ALA/00111/10033789_1542416055_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00111/10033789_1542416055_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA 77347: <i>Huperzia selago</i> (L.) Bernh. ex Schrank & Mart.",,urn:uuid:494cc7f7-9ff3-4c76-9a0b-1d1bb9d50f18,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=351657,StillImage,Photograph,en
351665,http://arctos.database.museum/media/10033785?open,http://arctos.database.museum/media/10033785?open,http://www.pteridoportal.org/imglib/fern/ALA/00111/10033785_1542413611_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00111/10033785_1542413611_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA 64820: <i>Huperzia selago</i> (L.) Bernh. ex Schrank & Mart.",,urn:uuid:575fc398-fea8-4e93-8282-668e4ee120ed,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=351665,StillImage,Photograph,en
351682,http://arctos.database.museum/media/10033262?open,http://arctos.database.museum/media/10033262?open,http://www.pteridoportal.org/imglib/fern/ALA/00111/10033262_1542437236_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00111/10033262_1542437236_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA V93665: <i>Diphasiastrum alpinum</i> (L.) Holub",,urn:uuid:e3293439-651d-4cf0-8827-9d7979e1254b,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=351682,StillImage,Photograph,en
351655,http://arctos.database.museum/media/10039485?open,http://arctos.database.museum/media/10039485?open,http://www.pteridoportal.org/imglib/fern/ALA/00111/10039485_1542403466_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00111/10039485_1542403466_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA V115220: <i>Diphasiastrum complanatum</i> (L.) Holub",,urn:uuid:935ef328-2bed-4f95-b9d9-3103a20d0494,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=351655,StillImage,Photograph,en
351607,http://arctos.database.museum/media/10033540?open,http://arctos.database.museum/media/10033540?open,http://www.pteridoportal.org/imglib/fern/ALA/00111/10033540_1542411401_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00111/10033540_1542411401_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA V98862: <i>Diphasiastrum complanatum</i> (L.) Holub",,urn:uuid:db17efbc-4543-4caf-89d1-308f15e49bcb,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=351607,StillImage,Photograph,en
351621,http://arctos.database.museum/media/10043322?open,http://arctos.database.museum/media/10043322?open,http://www.pteridoportal.org/imglib/fern/ALA/00111/10043322_1542442994_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00111/10043322_1542442994_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA V98758: <i>Diphasiastrum complanatum</i> (L.) Holub",,urn:uuid:2d5635fd-30e0-441c-aed5-faed5aac33ad,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=351621,StillImage,Photograph,en
351688,http://arctos.database.museum/media/10033539?open,http://arctos.database.museum/media/10033539?open,http://www.pteridoportal.org/imglib/fern/ALA/00111/10033539_1542411985_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00111/10033539_1542411985_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA 96193: <i>Diphasiastrum complanatum</i> (L.) Holub",,urn:uuid:bb5a90fd-32cb-43df-9e78-d507cc4f9a85,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=351688,StillImage,Photograph,en
351678,http://arctos.database.museum/media/10033538?open,http://arctos.database.museum/media/10033538?open,http://www.pteridoportal.org/imglib/fern/ALA/00111/10033538_1542411526_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00111/10033538_1542411526_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA 37204: <i>Diphasiastrum complanatum</i> (L.) Holub",,urn:uuid:bdcb6230-fab9-4c49-9cbb-513b632c978e,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=351678,StillImage,Photograph,en
351622,http://arctos.database.museum/media/10033537?open,http://arctos.database.museum/media/10033537?open,http://www.pteridoportal.org/imglib/fern/ALA/00111/10033537_1542445486_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00111/10033537_1542445486_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA 13772: <i>Diphasiastrum complanatum</i> (L.) Holub",,urn:uuid:51a70619-e97a-4432-b554-410197629e08,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=351622,StillImage,Photograph,en
351684,http://arctos.database.museum/media/10041749?open,http://arctos.database.museum/media/10041749?open,http://www.pteridoportal.org/imglib/fern/ALA/00111/10041749_1542403623_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00111/10041749_1542403623_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA 23484: <i>Diphasiastrum complanatum</i> (L.) Holub",,urn:uuid:f844c323-c62d-4651-9167-c627aa9948bb,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=351684,StillImage,Photograph,en
351706,http://arctos.database.museum/media/10033536?open,http://arctos.database.museum/media/10033536?open,http://www.pteridoportal.org/imglib/fern/ALA/00111/10033536_1542440406_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00111/10033536_1542440406_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA 13773: <i>Diphasiastrum complanatum</i> (L.) Holub",,urn:uuid:02c5ec2b-5e83-4621-9bf7-3ebb93c49948,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=351706,StillImage,Photograph,en
351653,http://arctos.database.museum/media/10037419?open,http://arctos.database.museum/media/10037419?open,http://www.pteridoportal.org/imglib/fern/ALA/00111/10037419_1542404728_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00111/10037419_1542404728_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA 30110: <i>Diphasiastrum complanatum</i> (L.) Holub",,urn:uuid:1204ec81-befb-4817-ac84-d2d2218a5d37,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=351653,StillImage,Photograph,en
351640,http://arctos.database.museum/media/10033535?open,http://arctos.database.museum/media/10033535?open,http://www.pteridoportal.org/imglib/fern/ALA/00111/10033535_1542405000_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00111/10033535_1542405000_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA 40480: <i>Diphasiastrum complanatum</i> (L.) Holub",,urn:uuid:f618240e-8352-4f71-9ea7-cee8c2188c0c,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=351640,StillImage,Photograph,en
351599,http://arctos.database.museum/media/10043321?open,http://arctos.database.museum/media/10043321?open,http://www.pteridoportal.org/imglib/fern/ALA/00111/10043321_1542408603_tn.jpg,http://www.pteridoportal.org/imglib/fern/ALA/00111/10043321_1542408603_web.jpg,,"University of Alaska (ALA)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by/4.0/,"ALA 20328: <i>Diphasiastrum complanatum</i> (L.) Holub",,urn:uuid:66102dc8-6417-4516-862c-5c8996a74f6c,"2018-11-16 15:56:12",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=351599,StillImage,Photograph,en
