coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
370,http://fm-digital-assets.fieldmuseum.org/1082/108/C0639725F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/108/C0639725F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639725F_1537912381_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639725F_1537912381_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:d1e6c3f6-bc93-455c-93f8-d520cc678bc8,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=370,StillImage,Photograph,en
569,http://fm-digital-assets.fieldmuseum.org/1082/110/C0639727F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/110/C0639727F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639727F_1537865676_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639727F_1537865676_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:8eb7bac3-4187-4cbf-a768-dda5c2f06f18,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=569,StillImage,Photograph,en
1451,http://fm-digital-assets.fieldmuseum.org/1082/092/C0639709F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/092/C0639709F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639709F_1537773609_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639709F_1537773609_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:73d45a37-fbf1-4fa2-a28d-30846c098b5e,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=1451,StillImage,Photograph,en
1670,http://fm-digital-assets.fieldmuseum.org/1082/080/C0639697F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/080/C0639697F.jpg,http://www.pteridoportal.org/imglib/fern/F/C0639/C0639697F_1537867343_tn.jpg,http://www.pteridoportal.org/imglib/fern/F/C0639/C0639697F_1537867343_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:149c52db-c70e-487c-bd54-a553853c3be5,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=1670,StillImage,Photograph,en
2745,http://fm-digital-assets.fieldmuseum.org/1082/102/C0639719F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/102/C0639719F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639719F_1537837776_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639719F_1537837776_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:2d232f1e-4eea-4211-9ab2-6714db723bbd,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=2745,StillImage,Photograph,en
4613,http://fm-digital-assets.fieldmuseum.org/1082/116/C0639733F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/116/C0639733F.jpg,http://www.pteridoportal.org/imglib/fern/F/C0639/C0639733F_1537516186_tn.jpg,http://www.pteridoportal.org/imglib/fern/F/C0639/C0639733F_1537516186_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:23ad9b3c-5238-4d53-8936-063561a4256d,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=4613,StillImage,Photograph,en
6369,http://fm-digital-assets.fieldmuseum.org/1082/112/C0639729F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/112/C0639729F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639729F_1537778158_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639729F_1537778158_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ded20570-df8c-4dd1-be99-09989678a8e2,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=6369,StillImage,Photograph,en
8897,http://fm-digital-assets.fieldmuseum.org/1082/105/C0639722F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/105/C0639722F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639722F_1537763643_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639722F_1537763643_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:fe3074bc-1394-477f-8fe6-541b06d7d939,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=8897,StillImage,Photograph,en
9272,http://fm-digital-assets.fieldmuseum.org/1082/101/C0639718F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/101/C0639718F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639718F_1537765048_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639718F_1537765048_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ad31655e-b4a3-456b-8d46-02ca5533c630,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=9272,StillImage,Photograph,en
9422,http://fm-digital-assets.fieldmuseum.org/1082/231/C0639846F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/231/C0639846F.jpg,http://www.pteridoportal.org/imglib/fern/F/C0639/C0639846F_1537867198_tn.jpg,http://www.pteridoportal.org/imglib/fern/F/C0639/C0639846F_1537867198_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:1ac00f7f-e042-48fe-a1cb-80cf9f46c60e,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=9422,StillImage,Photograph,en
12501,http://fm-digital-assets.fieldmuseum.org/1082/077/C0639695F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/077/C0639695F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639695F_1537851839_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639695F_1537851839_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:a10c681e-9e8c-4d38-a8f0-64d4811324eb,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=12501,StillImage,Photograph,en
13309,http://fm-digital-assets.fieldmuseum.org/1082/067/C0639685F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/067/C0639685F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639685F_1537849952_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639685F_1537849952_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:f2ba0205-0173-484b-af81-9249f4b9aca4,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=13309,StillImage,Photograph,en
13889,http://fm-digital-assets.fieldmuseum.org/1082/073/C0639691F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/073/C0639691F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639691F_1537802993_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639691F_1537802993_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:51ac489d-a759-4b59-8e03-e693aae3547b,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=13889,StillImage,Photograph,en
14245,http://fm-digital-assets.fieldmuseum.org/1082/081/C0639698F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/081/C0639698F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639698F_1537726862_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639698F_1537726862_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:91f314bd-62df-41ac-b732-920f5384c009,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=14245,StillImage,Photograph,en
14687,http://fm-digital-assets.fieldmuseum.org/1082/064/C0639683F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/064/C0639683F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639683F_1537919525_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639683F_1537919525_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:20a6f536-c510-4f11-a621-47f7978a2c9d,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=14687,StillImage,Photograph,en
15458,http://fm-digital-assets.fieldmuseum.org/1082/113/C0639730F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/113/C0639730F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639730F_1537731898_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639730F_1537731898_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:358c0707-6648-4446-a763-fb27e7fcf971,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=15458,StillImage,Photograph,en
17845,http://fm-digital-assets.fieldmuseum.org/1082/071/C0639689F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/071/C0639689F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639689F_1537843811_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639689F_1537843811_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:a76033de-d855-4693-9c60-70b1d0b7d68f,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=17845,StillImage,Photograph,en
17947,http://fm-digital-assets.fieldmuseum.org/1076/208/C0633815F.jpg,http://fm-digital-assets.fieldmuseum.org/1076/208/C0633815F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0633815F_1537855422_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0633815F_1537855422_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:8903c27a-d764-4a14-b02f-caba5165c017,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=17947,StillImage,Photograph,en
18045,http://fm-digital-assets.fieldmuseum.org/1082/084/C0639701F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/084/C0639701F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639701F_1537799582_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639701F_1537799582_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:d4cfb10f-5da2-4f16-b2b9-14118a9e60a2,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=18045,StillImage,Photograph,en
18061,http://fm-digital-assets.fieldmuseum.org/1082/070/C0639688F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/070/C0639688F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639688F_1537806337_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639688F_1537806337_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:a28210ba-3197-48a5-907c-80d89f57aa4c,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=18061,StillImage,Photograph,en
21474,http://fm-digital-assets.fieldmuseum.org/1082/086/C0639703F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/086/C0639703F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639703F_1537854046_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639703F_1537854046_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:e2203934-d7e4-4a66-baa0-4e24977c7c5a,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=21474,StillImage,Photograph,en
22226,http://fm-digital-assets.fieldmuseum.org/1082/103/C0639720F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/103/C0639720F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639720F_1537948609_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639720F_1537948609_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:8bc50197-53fe-4e6e-9980-06f389b4cff7,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=22226,StillImage,Photograph,en
22680,http://fm-digital-assets.fieldmuseum.org/1082/115/C0639732F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/115/C0639732F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639732F_1537885025_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639732F_1537885025_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:73b5843b-b498-4881-95c8-4384c6dc76ab,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=22680,StillImage,Photograph,en
23456,http://fm-digital-assets.fieldmuseum.org/1082/076/C0639694F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/076/C0639694F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639694F_1537777472_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639694F_1537777472_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:1a54552f-fb25-44cd-8508-51caf1041cbc,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=23456,StillImage,Photograph,en
23473,http://fm-digital-assets.fieldmuseum.org/1082/089/C0639706F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/089/C0639706F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639706F_1537798430_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639706F_1537798430_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:4063a103-9d58-4613-87e5-855c88a24834,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=23473,StillImage,Photograph,en
23880,http://fm-digital-assets.fieldmuseum.org/1082/066/C0639684F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/066/C0639684F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639684F_1537889752_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639684F_1537889752_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:e470ba4e-2cb5-4418-b182-b0bfaf4f4ec4,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=23880,StillImage,Photograph,en
24101,http://fm-digital-assets.fieldmuseum.org/1082/085/C0639702F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/085/C0639702F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639702F_1537852224_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639702F_1537852224_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:5e7109e2-071b-4d7d-bbaa-89544217e4aa,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=24101,StillImage,Photograph,en
28464,http://fm-digital-assets.fieldmuseum.org/1082/096/C0639713F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/096/C0639713F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639713F_1537809678_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639713F_1537809678_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:26bb2db2-376a-47ec-8eff-becb85847136,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=28464,StillImage,Photograph,en
29578,http://fm-digital-assets.fieldmuseum.org/1082/090/C0639707F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/090/C0639707F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639707F_1537551563_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639707F_1537551563_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:22db59a2-62c7-4e21-9e3f-89f96d5881ea,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=29578,StillImage,Photograph,en
29611,http://fm-digital-assets.fieldmuseum.org/1082/091/C0639708F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/091/C0639708F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639708F_1537921577_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639708F_1537921577_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:d1248b71-ef0a-4c34-a46b-bfb50d108b52,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=29611,StillImage,Photograph,en
31653,http://fm-digital-assets.fieldmuseum.org/1082/107/C0639724F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/107/C0639724F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639724F_1537546748_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639724F_1537546748_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:0348dc62-b26e-4a6d-9836-fc16a6ad84ce,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=31653,StillImage,Photograph,en
31875,http://fm-digital-assets.fieldmuseum.org/1082/068/C0639686F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/068/C0639686F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639686F_1537762113_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639686F_1537762113_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:c20041a5-32bc-469a-a733-be86d9e9d0d1,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=31875,StillImage,Photograph,en
32095,http://fm-digital-assets.fieldmuseum.org/1082/087/C0639704F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/087/C0639704F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639704F_1537545742_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639704F_1537545742_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:9dab2791-dc99-406a-b9f6-d8af4f1855b9,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=32095,StillImage,Photograph,en
32677,http://fm-digital-assets.fieldmuseum.org/1082/042/C0639661F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/042/C0639661F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639661F_1537830234_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639661F_1537830234_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:db7c0afd-adcc-4692-baab-4101815fb350,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=32677,StillImage,Photograph,en
32704,http://fm-digital-assets.fieldmuseum.org/1082/060/C0639679F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/060/C0639679F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639679F_1537926041_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639679F_1537926041_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:c851df07-945c-4a7a-8461-f66a64f67448,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=32704,StillImage,Photograph,en
33241,http://fm-digital-assets.fieldmuseum.org/1082/106/C0639723F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/106/C0639723F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639723F_1537747035_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639723F_1537747035_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:2c02e7c3-6d03-45e3-b7e6-4cf3e5889eb3,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=33241,StillImage,Photograph,en
33460,http://fm-digital-assets.fieldmuseum.org/1082/082/C0639699F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/082/C0639699F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639699F_1537831772_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639699F_1537831772_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:635fc7df-d4c1-46b1-be7c-753f0969e121,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=33460,StillImage,Photograph,en
34566,http://fm-digital-assets.fieldmuseum.org/1082/078/C0639696F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/078/C0639696F.jpg,http://www.pteridoportal.org/imglib/fern/F/C0639/C0639696F_1537517905_tn.jpg,http://www.pteridoportal.org/imglib/fern/F/C0639/C0639696F_1537517905_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:74e58e3b-4909-4039-9a9c-fbe0c3605167,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=34566,StillImage,Photograph,en
35736,http://fm-digital-assets.fieldmuseum.org/1082/088/C0639705F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/088/C0639705F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639705F_1537783319_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639705F_1537783319_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:dcad7eaa-7e7c-43cb-9a8a-0e0d81b1dbe3,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=35736,StillImage,Photograph,en
36212,http://fm-digital-assets.fieldmuseum.org/1082/109/C0639726F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/109/C0639726F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639726F_1537733626_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639726F_1537733626_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:fed04afb-0272-483d-84f4-bf4d2f7427bf,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=36212,StillImage,Photograph,en
38343,http://fm-digital-assets.fieldmuseum.org/1082/117/C0639734F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/117/C0639734F.jpg,http://www.pteridoportal.org/imglib/fern/F/C0639/C0639734F_1537870743_tn.jpg,http://www.pteridoportal.org/imglib/fern/F/C0639/C0639734F_1537870743_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:9ea77101-201a-4136-afe1-53ccb5445edf,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=38343,StillImage,Photograph,en
40165,http://fm-digital-assets.fieldmuseum.org/1082/094/C0639711F.jpg,http://fm-digital-assets.fieldmuseum.org/1082/094/C0639711F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639711F_1537797035_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639711F_1537797035_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:7a67a3f9-1c39-4b81-bed7-32a75b24a672,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=40165,StillImage,Photograph,en
