coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
20963,http://fm-digital-assets.fieldmuseum.org/1061/811/C0658372F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/811/C0658372F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658372F_1537764219_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658372F_1537764219_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:5c218439-0aba-4953-9cad-17fe49d3270f,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=20963,StillImage,Photograph,en
20971,http://fm-digital-assets.fieldmuseum.org/1061/729/C0658292F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/729/C0658292F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658292F_1537738559_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658292F_1537738559_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:bf8ecc48-6caf-40d7-b7f6-eb2cf6befcfc,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=20971,StillImage,Photograph,en
21019,http://fm-digital-assets.fieldmuseum.org/1114/907/C0612012F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/907/C0612012F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0612012F_1537887921_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0612012F_1537887921_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:80b98b95-0482-4beb-93b1-dba5d716c1c6,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=21019,StillImage,Photograph,en
21065,http://fm-digital-assets.fieldmuseum.org/1114/890/C0612000F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/890/C0612000F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0612000F_1537800453_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0612000F_1537800453_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:e79cd19d-4feb-48e3-aba6-b90b95feebc8,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=21065,StillImage,Photograph,en
21066,http://fm-digital-assets.fieldmuseum.org/1114/943/C0612037F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/943/C0612037F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0612037F_1537838546_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0612037F_1537838546_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:84fb9586-49ba-4e74-a0ec-56e92891648b,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=21066,StillImage,Photograph,en
21307,http://fm-digital-assets.fieldmuseum.org/1061/721/C0658285F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/721/C0658285F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658285F_1537540687_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658285F_1537540687_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:029854b1-417d-4213-a0a5-e8ab37ccc64a,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=21307,StillImage,Photograph,en
21384,http://fm-digital-assets.fieldmuseum.org/1061/599/C0657581F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/599/C0657581F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657581F_1537544718_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657581F_1537544718_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:a0932859-8456-4880-8106-d9feb4aa688c,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=21384,StillImage,Photograph,en
22018,http://fm-digital-assets.fieldmuseum.org/1061/726/C0658290F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/726/C0658290F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658290F_1537805053_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658290F_1537805053_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:4c8a3699-8695-4325-9b63-224bfcc36b14,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=22018,StillImage,Photograph,en
22999,http://fm-digital-assets.fieldmuseum.org/1114/858/C0611978F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/858/C0611978F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611978F_1537917208_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611978F_1537917208_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:d26e3302-ca3f-45fc-9f5f-9a74a6923388,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=22999,StillImage,Photograph,en
23002,http://fm-digital-assets.fieldmuseum.org/1114/960/C0612049F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/960/C0612049F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0612049F_1537740070_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0612049F_1537740070_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:5bdbb5f4-8688-4a12-b275-33de3a7f444e,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=23002,StillImage,Photograph,en
23213,http://fm-digital-assets.fieldmuseum.org/1061/749/C0658310F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/749/C0658310F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658310F_1537540979_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658310F_1537540979_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:be2e2cea-dd73-4a82-85f6-651cf57b3b8f,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=23213,StillImage,Photograph,en
23478,http://fm-digital-assets.fieldmuseum.org/1061/786/C0658347F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/786/C0658347F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658347F_1537839073_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658347F_1537839073_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3ffdbce9-b6d7-4abd-8e33-1b2aaca3994d,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=23478,StillImage,Photograph,en
23562,http://fm-digital-assets.fieldmuseum.org/1115/011/C0612084F.jpg,http://fm-digital-assets.fieldmuseum.org/1115/011/C0612084F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0612084F_1537799345_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0612084F_1537799345_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:41a33144-2c5b-4fb5-9240-d8da5c11251b,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=23562,StillImage,Photograph,en
23817,http://fm-digital-assets.fieldmuseum.org/1061/596/C0657578F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/596/C0657578F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657578F_1537805949_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657578F_1537805949_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:4596e4c3-d901-4caf-ab20-d7c174057587,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=23817,StillImage,Photograph,en
24254,http://fm-digital-assets.fieldmuseum.org/1061/611/C0657593F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/611/C0657593F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657593F_1537950700_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657593F_1537950700_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:5b01c99d-10f1-4263-82a5-a9f6f0dd772a,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=24254,StillImage,Photograph,en
24382,http://fm-digital-assets.fieldmuseum.org/1114/837/C0611964F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/837/C0611964F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611964F_1537757842_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611964F_1537757842_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:253c6dfd-36d4-4aa0-b76a-f0b4745d3e32,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=24382,StillImage,Photograph,en
24672,http://fm-digital-assets.fieldmuseum.org/1061/582/C0657564F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/582/C0657564F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657564F_1537782596_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657564F_1537782596_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:32cee707-edf3-4afc-9d69-ee7c8046d8bb,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=24672,StillImage,Photograph,en
24778,http://fm-digital-assets.fieldmuseum.org/1061/725/C0658289F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/725/C0658289F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658289F_1537542369_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658289F_1537542369_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3906c8ed-0971-4232-a12b-159d85952ac1,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=24778,StillImage,Photograph,en
24855,http://fm-digital-assets.fieldmuseum.org/1061/608/C0657590F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/608/C0657590F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657590F_1537797322_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657590F_1537797322_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:639319bf-3c19-49a2-924a-55cb42f9640e,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=24855,StillImage,Photograph,en
24870,http://fm-digital-assets.fieldmuseum.org/1081/439/C0639055F.jpg,http://fm-digital-assets.fieldmuseum.org/1081/439/C0639055F.jpg,http://www.pteridoportal.org/imglib/fern/F/C0639/C0639055F_1537521933_tn.jpg,http://www.pteridoportal.org/imglib/fern/F/C0639/C0639055F_1537521933_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:bc4bc067-e2b9-4ba2-a6e1-4e2257f5064e,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=24870,StillImage,Photograph,en
24876,http://fm-digital-assets.fieldmuseum.org/1081/446/C0639062F.jpg,http://fm-digital-assets.fieldmuseum.org/1081/446/C0639062F.jpg,http://www.pteridoportal.org/imglib/fern/F/C0639/C0639062F_1537862601_tn.jpg,http://www.pteridoportal.org/imglib/fern/F/C0639/C0639062F_1537862601_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:203a8796-c365-4800-8c53-4c0e9d397e93,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=24876,StillImage,Photograph,en
24908,http://fm-digital-assets.fieldmuseum.org/1061/588/C0657570F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/588/C0657570F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657570F_1537736047_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657570F_1537736047_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:9da5603e-171c-4c0f-ab84-5be8c769eb54,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=24908,StillImage,Photograph,en
25062,http://fm-digital-assets.fieldmuseum.org/1114/939/C0612034F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/939/C0612034F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0612034F_1537910203_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0612034F_1537910203_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:dc1a7a37-5670-4dac-adf4-dae3f0a3e5cc,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=25062,StillImage,Photograph,en
25274,http://fm-digital-assets.fieldmuseum.org/1114/971/C0612057F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/971/C0612057F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0612057F_1537830837_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0612057F_1537830837_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:813a8885-54b7-442a-926a-908ea9db4f2a,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=25274,StillImage,Photograph,en
25749,http://fm-digital-assets.fieldmuseum.org/1061/585/C0657567F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/585/C0657567F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657567F_1537784771_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657567F_1537784771_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:7108ddbc-5682-4298-860a-27f78453683e,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=25749,StillImage,Photograph,en
25818,http://fm-digital-assets.fieldmuseum.org/1114/900/C0612007F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/900/C0612007F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0612007F_1537775425_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0612007F_1537775425_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:db8571b0-26e1-411f-8598-2208f4903db2,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=25818,StillImage,Photograph,en
25876,http://fm-digital-assets.fieldmuseum.org/1081/420/C0639036F.jpg,http://fm-digital-assets.fieldmuseum.org/1081/420/C0639036F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639036F_1537723124_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639036F_1537723124_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:dd5c8d41-b1b6-4c94-86bd-2c7200467e39,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=25876,StillImage,Photograph,en
25924,http://fm-digital-assets.fieldmuseum.org/1081/434/C0639050F.jpg,http://fm-digital-assets.fieldmuseum.org/1081/434/C0639050F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639050F_1537891186_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639050F_1537891186_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:45c2454f-c6c9-4e0c-ba35-6ef3d448e6ce,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=25924,StillImage,Photograph,en
26106,http://fm-digital-assets.fieldmuseum.org/1061/586/C0657568F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/586/C0657568F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657568F_1537780964_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657568F_1537780964_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:926f669a-2804-4c59-a263-4ce0285d99cc,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=26106,StillImage,Photograph,en
26110,http://fm-digital-assets.fieldmuseum.org/1061/593/C0657575F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/593/C0657575F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657575F_1537913773_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657575F_1537913773_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:e0f457bd-1b70-4d3d-b3d6-952674232652,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=26110,StillImage,Photograph,en
26387,http://fm-digital-assets.fieldmuseum.org/1081/443/C0639059F.jpg,http://fm-digital-assets.fieldmuseum.org/1081/443/C0639059F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639059F_1537721822_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639059F_1537721822_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:c8793ab0-e85d-4b80-8c6f-f89da7d0254f,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=26387,StillImage,Photograph,en
26684,http://fm-digital-assets.fieldmuseum.org/1081/459/C0639075F.jpg,http://fm-digital-assets.fieldmuseum.org/1081/459/C0639075F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639075F_1537830592_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639075F_1537830592_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:52c3d363-94ce-4a34-91ed-02bea785cc75,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=26684,StillImage,Photograph,en
26731,http://fm-digital-assets.fieldmuseum.org/1081/447/C0639063F.jpg,http://fm-digital-assets.fieldmuseum.org/1081/447/C0639063F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639063F_1537847026_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639063F_1537847026_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:619c3076-1c45-4803-9eba-a4ca9f20cf4e,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=26731,StillImage,Photograph,en
26892,http://fm-digital-assets.fieldmuseum.org/1061/573/C0657555F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/573/C0657555F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657555F_1537729353_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657555F_1537729353_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:7f268a95-b4a6-4b02-b458-a429e6335310,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=26892,StillImage,Photograph,en
26975,http://fm-digital-assets.fieldmuseum.org/1061/594/C0657576F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/594/C0657576F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657576F_1537835643_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657576F_1537835643_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:16cd4e07-88ec-417c-a287-26232fd6cb4f,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=26975,StillImage,Photograph,en
27095,http://fm-digital-assets.fieldmuseum.org/1061/754/C0658315F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/754/C0658315F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658315F_1537855956_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658315F_1537855956_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:9bd6356e-6fd2-43c6-8537-ba7a2b3241b5,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=27095,StillImage,Photograph,en
27286,http://fm-digital-assets.fieldmuseum.org/1114/831/C0611960F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/831/C0611960F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611960F_1537767702_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611960F_1537767702_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:e4cbd28e-5c83-4a68-9d22-a18eca527982,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=27286,StillImage,Photograph,en
27485,http://fm-digital-assets.fieldmuseum.org/1115/007/C0612081F.jpg,http://fm-digital-assets.fieldmuseum.org/1115/007/C0612081F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0612081F_1537774289_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0612081F_1537774289_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:1584c9e6-1e69-4121-81dc-8837f93311bc,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=27485,StillImage,Photograph,en
27741,http://fm-digital-assets.fieldmuseum.org/1061/734/C0658297F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/734/C0658297F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658297F_1537797576_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658297F_1537797576_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:f190f1d0-b105-4e01-a32c-21fc20648d25,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=27741,StillImage,Photograph,en
27812,http://fm-digital-assets.fieldmuseum.org/1061/606/C0657588F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/606/C0657588F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657588F_1537781907_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0657588F_1537781907_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:577fcead-73f8-4fd7-8057-7d0cbf8623f8,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=27812,StillImage,Photograph,en
27957,http://fm-digital-assets.fieldmuseum.org/1081/472/C0639087F.jpg,http://fm-digital-assets.fieldmuseum.org/1081/472/C0639087F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639087F_1537885204_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639087F_1537885204_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:1f143e1e-5411-43c1-9aff-e902ff14e24a,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=27957,StillImage,Photograph,en
28054,http://fm-digital-assets.fieldmuseum.org/1114/966/C0612053F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/966/C0612053F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0612053F_1537764231_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0612053F_1537764231_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:c6c51d44-d259-4aaa-b59b-250418a60318,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=28054,StillImage,Photograph,en
