id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
62382,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,5ba9cea4-f0f4-43f4-8164-c812ae3347f1,C0638975F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella cernua",3351,"(L.) Pic. Serm.",Lycopodiella,cernua,,,,,,,,,,"S. G. Smith & D. A. Smith",6076,1978-03-26,1978,3,26,85,,1978-3-26,,,,,,,,,,,,,,MEXICO,,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-01 10:57:40",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:a492c6df-65ee-43f8-86a4-56e131ce1f12,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=62382
62383,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,a3da03dc-8513-4198-8c97-72d155467260,C0638976F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella cernua",3351,"(L.) Pic. Serm.",Lycopodiella,cernua,,,,,,,,,,"R. B. Faden et al.",76/74,1976-07-31,1976,7,31,213,,1976-7-31,,,,,,,,,,,,,,Mexico,Veracruz,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-01 10:58:43",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:38a63311-3cd0-43b1-a583-2209d3fb271b,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=62383
62694,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,653a0cd0-c946-430b-bd1e-748aa151dbd4,C0639088F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella cernua",3351,"(L.) Pic. Serm.",Lycopodiella,cernua,,,,,,,,,,"A. Rodríguez González et al.",2673,1997-10-30,1997,10,30,303,,1997-10-30,,,,,,,,,,,,,,"Costa Rica",Cartago,,,,,,,,,,,,,,,,,,,,,,en,,"2019-01-22 14:18:26",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:02287a6b-9468-438f-bf3c-9908d8c0f2f0,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=62694
66045,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,8c40e31d-f4a9-4acb-87da-6466477ae107,C0615071F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella cernua",3351,"(L.) Pic. Serm.",Lycopodiella,cernua,,,,,,,,,,"P. C. Standley",63412,1939-01-24,1939,1,24,24,,1939-1-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 17:00:54",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:6c405466-c97a-4ba2-8158-e15184d24dfe,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=66045
67818,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,c92cb5f1-4c9a-4dc8-9182-08d40b3449eb,C0659030F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella cernua",3351,"(L.) Pic. Serm.",Lycopodiella,cernua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,Pará,,,Orixinimä,,,,,,,,,,,,,,,,,,,en,,"2019-01-11 14:23:01",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:dca28d37-dc4c-4660-9483-72bdc80930f3,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=67818
67831,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,c21087e8-9514-49db-a089-06c94202ebe2,C0659015F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella cernua",3351,"(L.) Pic. Serm.",Lycopodiella,cernua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,Pará,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:56:39",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:0139119d-e1b5-4c2a-92cf-27328b75478b,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=67831
67833,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,f0f23991-5597-44f1-8e7f-8cec7f7a4f57,C0659041F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella cernua",3351,"(L.) Pic. Serm.",Lycopodiella,cernua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,Pará,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:56:49",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:9029261d-33cd-4401-a6a6-0f7f97f40591,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=67833
67892,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,1db3b104-1655-4df9-b8bf-18eacc3b8513,C0659029F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella cernua",3351,"(L.) Pic. Serm.",Lycopodiella,cernua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,Pará,,,Orixinimä,,,,,,,,,,,,,,,,,,,en,,"2019-01-11 14:23:20",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ffc24627-3332-453e-b23e-ae83c3c7d114,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=67892
67905,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,764b345b-d319-45ad-bfce-e5862590c700,C0659042F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella cernua",3351,"(L.) Pic. Serm.",Lycopodiella,cernua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,Pará,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:56:49",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:e0730919-3925-4b4b-b120-72fd69ee4fa0,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=67905
67914,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,26da7160-72f2-4475-b7ce-59b51c7cf53f,C0659020F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella cernua",3351,"(L.) Pic. Serm.",Lycopodiella,cernua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,Pará,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:56:41",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:4ac5b9b6-b5a9-4fae-8e81-6eeae9a61278,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=67914
68877,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,655e41e6-7f8d-406a-8120-f480a2b959e2,C0615049F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella cernua",3351,"(L.) Pic. Serm.",Lycopodiella,cernua,,,,,,,,,,"J. A. Steyermark",43206,1942-01-25,1942,1,25,25,,1942-1-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 17:08:34",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:f8aa554b-48c4-487b-a4ca-c4b8ef2e7364,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=68877
69121,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,a5ef8cc4-ccf9-4cf3-95c7-4747733043b4,C0658948F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella cernua",3351,"(L.) Pic. Serm.",Lycopodiella,cernua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colombia,Magdalena,"Santa Marta",,"Santa Marta",,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:56:14",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:02852e7a-167d-40ff-842a-e678206649b6,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=69121
69299,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,26001d7f-8cfc-4766-a1bd-ffd09da55823,C0675962F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella cernua",3351,"(L.) Pic. Serm.",Lycopodiella,cernua,,,"RRC ID Flag",,,,,,,"S. F. Glassman",8089,1965-07-11,1965,7,11,192,,1965-7-11,,,8089,,,,,,,flower,,,,Brazil,"Minas Gerais",,,,,,,,,,,,,,,,,,,,,,en,,"2018-06-21 13:50:31",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:b429cbe9-517d-49bd-bd9f-3c7410e4e459,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=69299
69440,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,260cd907-8392-4765-99f6-5c57cfb02c2b,C0675958F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella cernua",3351,"(L.) Pic. Serm.",Lycopodiella,cernua,,,"RRC ID Flag",2000,,,,,,"H. A. van Hermann",725,1905-08-26,1905,8,26,238,,1905-8-26,,,725,,,,,,,flower,,,,Cuba,"Pinar del Río",,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-21 10:29:41",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3441ef98-93ee-4f67-928b-07db87eaef45,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=69440
69478,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,9572aa59-6d26-41bd-ab30-1b78464850e3,C0659073F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella cernua",3351,"(L.) Pic. Serm.",Lycopodiella,cernua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecuador,Napo,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:01",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:5a1f4677-be91-4a14-bbdc-87fd0ae0b991,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=69478
69511,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,8bffec6b-69fc-412f-b71f-31b31684c2a8,C0659070F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella cernua",3351,"(L.) Pic. Serm.",Lycopodiella,cernua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecuador,Napo,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:56:59",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:a5042bfb-9caf-4e7c-9e4a-2ec46b2e7f4d,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=69511
69538,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,d2e4ea86-c829-4412-85e2-200f0876959d,C0659082F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella cernua",3351,"(L.) Pic. Serm.",Lycopodiella,cernua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecuador,Napo,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:04",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3fc4dfe2-ada7-45b0-9647-240d2595b446,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=69538
1107577,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,e7f711e1-51ba-4c0f-9c95-a9efe93fe594,V0415113F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella cernua",3351,"(L.) Pic. Serm.",Lycopodiella,cernua,,,"L. A. Torres Montenegro : Servicios de Biodiversidad EIRL",2014,,,,,,"M. A. Ríos Paredes et al. et al.",,2014-10-12,2014,10,12,285,,2014-10-12,,,,,,,,,,,,,,Peru,Loreto,,,"Campsite #1 (Wiswincho) on Rapid Biological and Social Inventory #27.",,-5.81,-73.86555556,,,,,,,,,100,130,,,,,,en,,"2018-12-14 15:32:30",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:286ff16c-a3c5-4df2-9333-7582e94bbca2,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=1107577
1108148,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,28e44e67-9ed6-407b-bd40-269c103faec1,C0661073F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella cernua",3351,"(L.) Pic. Serm.",Lycopodiella,cernua,,,"A. R. Smith",2007,,,,,,"J. Schunke Vigo & J. G. Graham",15711,2004-06-28,2004,6,28,180,,2004-6-28,,,,,,,,,,,,,,Peru,Ucayali,,,,,,,,,,,,,,,,,,,,,,en,,"2019-01-08 10:13:30",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:03856856-1421-4fc8-a644-68a80007784b,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=1108148
8988,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,b84c9033-6346-4775-889d-c3849b0ca851,,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella contexta",3353,"(C. Martius) Holub",Lycopodiella,contexta,,,"RRC ID Flag",1986,,,,,,"R. B. Foster",4102,1974-09-04,1974,9,4,247,,1974-9-4,,,4102,,,,,,,flower,,,,Peru,Loreto,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-21 10:29:54",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:661763b8-b69f-4c7e-b241-b4460b7a0de2,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=8988
1107562,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,0638a4bc-018e-426e-9f67-8d9381c6fbab,,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella contexta",3353,"(C. Martius) Holub",Lycopodiella,contexta,,,,,,,,,,"M. A. Ríos Paredes et al. et al.",,2014-10-10,2014,10,10,283,,2014-10-10,,,,,,,,,,,,,,Peru,Loreto,,,"Campsite #1 (Wiswincho) on Rapid Biological and Social Inventory #27.",,-5.81,-73.86555556,,,,,,,,,100,130,,,,,,en,,"2018-08-23 15:41:15",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:c7afba35-4760-44c6-ae6b-da2576b623ff,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=1107562
9915,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,e732cb5b-1fe2-4d28-83b0-fcf43bfda4a9,C0659135F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella descendens",3355,"B. Øllg.",Lycopodiella,descendens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,Amazonas,Bagua,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:24",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:73e5b315-cd9d-4907-b401-c6938bd77309,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=9915
13188,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,6ba6ac97-a75b-468f-a684-bd9afd5163cb,C0659140F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella descendens",3355,"B. Øllg.",Lycopodiella,descendens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bolivia,"La Paz","Sud Yungas",,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:26",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:4ed2abd9-3b11-425c-80d4-57db689a7780,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=13188
30908,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,b1028c6b-4988-4406-b2fd-86d50ab8bcac,C0659137F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella descendens",3355,"B. Øllg.",Lycopodiella,descendens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,Loreto,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:25",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:01886e8f-8847-4422-9806-51bbbe98240b,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=30908
47481,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,003856e7-3bf3-400d-b51a-6fa4c9d4138b,C0659136F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella descendens",3355,"B. Øllg.",Lycopodiella,descendens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,"San Martín",,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:24",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:6344dda7-727c-4a69-af82-eba70ac71057,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=47481
48551,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,5cb51cae-f528-420a-be23-fc8e23418e59,C0659139F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella descendens",3355,"B. Øllg.",Lycopodiella,descendens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bolivia,"La Paz","Sud Yungas",,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:25",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:7fca6795-220e-4d13-87c2-99111b32f96d,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=48551
50997,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,92cf2c03-8629-4edb-9ef0-608c02a31c14,C0659134F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella descendens",3355,"B. Øllg.",Lycopodiella,descendens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,Huánuco,Huánuco,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:24",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:5f89c47e-7731-497c-9dfb-768046f89a5a,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=50997
54650,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,31d66719-a343-41b3-8038-e0d6e071e137,C0659138F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella descendens",3355,"B. Øllg.",Lycopodiella,descendens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,"San Martín",,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:25",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:c48272df-5dcd-4ba4-8eed-49cd6d08d58a,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=54650
31927,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,fca7de93-b19e-4aa8-b434-c6294cd7a366,C0659141F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella eichleri",3357,"(Fée) B. Øllg.",Lycopodiella,eichleri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,"São Paulo",,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:26",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3bb534c3-cd79-479f-881c-9920d2f54e68,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=31927
4762,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,2fd35461-3d59-44d1-b674-499fbee6f6dd,C0659148F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella geometra",3358,"B. Øllg. & Wind.",Lycopodiella,geometra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,"Minas Gerais",,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:29",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:57678bd5-48fe-44bc-8641-a486e1900be8,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=4762
12508,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,06ab0c4b-4e36-4b53-94f9-70e465ac8e41,C0659147F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella geometra",3358,"B. Øllg. & Wind.",Lycopodiella,geometra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,"Minas Gerais",,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:28",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:0f5436f6-ec09-45aa-864e-74a2ffd40ebd,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=12508
14878,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,b7b10766-654d-4d59-96ed-0a1ca03a6164,C0659143F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella geometra",3358,"B. Øllg. & Wind.",Lycopodiella,geometra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARAGUAY,,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:27",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:789ec0e3-dd79-4c4f-9a4c-26583a055dac,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=14878
18325,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,eaceb0fd-0eb2-4b61-b990-6563769f3f64,C0659146F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella geometra",3358,"B. Øllg. & Wind.",Lycopodiella,geometra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,"Minas Gerais",,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:28",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:0e0c9676-dd8f-4ba8-8f1c-58b39953ad7b,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=18325
31538,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,50f3b9ab-6a35-49cc-93e9-5a4701666525,C0659144F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella geometra",3358,"B. Øllg. & Wind.",Lycopodiella,geometra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,"Minas Gerais",,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:27",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:b6749e0c-6daf-4791-ac4d-c1ad9bbc5d6d,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=31538
36494,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,602359d1-433c-4dc7-a485-8e28a9c18987,C0659145F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella geometra",3358,"B. Øllg. & Wind.",Lycopodiella,geometra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,"Minas Gerais",,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:28",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:fddbd827-cc30-4a67-a712-7c29baee0c91,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=36494
51076,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,720f8866-b31c-40d6-9449-8553fd038c0b,C0659142F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella geometra",3358,"B. Øllg. & Wind.",Lycopodiella,geometra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paraguay,"Alto Paraná",,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:26",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:de7c7520-eac6-44cc-ae35-0c58d9515b77,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=51076
52,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,69cbf4f6-6ca7-4152-be53-6229051739ef,C0659151F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella glaucescens",3360,"(C. Presl) B. Øllg.",Lycopodiella,glaucescens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecuador,Morona-Santiago,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:30",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:365bc397-4018-4236-80df-4512b3e3b0ce,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=52
11641,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,df930113-13c2-43c2-b105-36366405837a,,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella glaucescens",3360,"(C. Presl) B. Øllg.",Lycopodiella,glaucescens,,,"RRC ID Flag",1988,,,,,,"P. Nuñez V.",8469,1987-10-30,1987,10,30,303,,1987-10-30,,,8469,,,,,,,flower,,,,Peru,Cuzco,,,,,,,,,,,,,,,,,,,,,,en,,"2017-09-29 17:36:07",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:5fb4f962-d534-4ef7-95b0-b5f5d3d5a500,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=11641
